Producto,Mercado,Week_Start_Date,Latitude,Longitude,Precio_Unidad
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-05-09,-33.482984251005654,-70.68313373166113,331.2888888888889
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-05-16,-33.482984251005654,-70.68313373166113,312.3
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-05-23,-33.482984251005654,-70.68313373166113,375.2962962962963
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-05-30,-33.482984251005654,-70.68313373166113,359.0462962962963
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-06-06,-33.482984251005654,-70.68313373166113,394.6904761904762
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-06-13,-33.482984251005654,-70.68313373166113,359.52777777777777
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-06-20,-33.482984251005654,-70.68313373166113,361.7777777777777
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-06-27,-33.482984251005654,-70.68313373166113,364.3111111111111
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-07-04,-33.482984251005654,-70.68313373166113,384.2592592592593
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-07-11,-33.482984251005654,-70.68313373166113,391.4166666666667
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-07-18,-33.482984251005654,-70.68313373166113,374.462962962963
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-07-25,-33.482984251005654,-70.68313373166113,372.93518518518516
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-08-01,-33.482984251005654,-70.68313373166113,331.72222222222223
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-08-08,-33.482984251005654,-70.68313373166113,330.5111111111111
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-08-15,-33.482984251005654,-70.68313373166113,427.93055555555554
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-08-22,-33.482984251005654,-70.68313373166113,504.212962962963
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-08-29,-33.482984251005654,-70.68313373166113,478.3968253968254
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-09-05,-33.482984251005654,-70.68313373166113,472.2222222222223
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-09-12,-33.482984251005654,-70.68313373166113,491.0416666666667
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-09-19,-33.482984251005654,-70.68313373166113,513.8888888888889
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-09-26,-33.482984251005654,-70.68313373166113,555.5555555555555
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-10-03,-33.482984251005654,-70.68313373166113,555.5555555555555
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-10-10,-33.482984251005654,-70.68313373166113,555.5555555555555
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-10-17,-33.482984251005654,-70.68313373166113,644.4444444444445
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-10-24,-33.482984251005654,-70.68313373166113,666.6666666666666
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-10-31,-33.482984251005654,-70.68313373166113,750.0
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-11-07,-33.482984251005654,-70.68313373166113,216.45999999999998
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-11-14,-33.482984251005654,-70.68313373166113,225.0
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-11-21,-33.482984251005654,-70.68313373166113,422.15666666666664
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-11-28,-33.482984251005654,-70.68313373166113,370.3703703703703
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-12-05,-33.482984251005654,-70.68313373166113,352.9294444444444
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-12-12,-33.482984251005654,-70.68313373166113,375.7493827160494
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-12-19,-33.482984251005654,-70.68313373166113,151.05
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2022-12-26,-33.482984251005654,-70.68313373166113,538.2037037037037
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-01-02,-33.482984251005654,-70.68313373166113,178.54999999999998
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-01-09,-33.482984251005654,-70.68313373166113,506.48412698412693
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-01-16,-33.482984251005654,-70.68313373166113,981.4814814814814
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-01-23,-33.482984251005654,-70.68313373166113,666.6666666666666
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-01-30,-33.482984251005654,-70.68313373166113,458.0079365079365
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-02-06,-33.482984251005654,-70.68313373166113,811.1111111111111
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-02-13,-33.482984251005654,-70.68313373166113,438.61111111111114
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-02-20,-33.482984251005654,-70.68313373166113,383.33333333333337
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-02-27,-33.482984251005654,-70.68313373166113,544.9333333333334
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-03-06,-33.482984251005654,-70.68313373166113,449.0740740740741
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-03-13,-33.482984251005654,-70.68313373166113,465.27777777777777
Cebolla,Mercado Mayorista Lo Valledor de Santiago,2023-03-20,-33.482984251005654,-70.68313373166113,435.7857142857143
